ACDT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2/27/2013,23,20,17,17,16,13,88,75,49,1016,1013,1011,31,12,7,27,14,,3.05,7,Rain,174
2/28/2013,22,18,14,14,8,5,82,53,25,1021,1018,1015,31,12,9,37,21,53,0,3,Rain,149
3/1/2013,27,20,13,14,7,4,77,46,15,1022,1020,1017,31,14,10,32,23,48,0,3,,139
3/2/2013,29,22,16,16,9,3,82,46,19,1021,1018,1015,31,31,31,32,19,,0,,,113
3/3/2013,28,21,15,16,10,6,60,42,23,1017,1015,1012,31,22,10,24,13,,0,1,,123
3/4/2013,35,29,23,17,14,11,57,42,17,1015,1013,1010,,,,29,18,,0,,,59
3/5/2013,33,28,22,16,14,12,57,39,22,1014,1012,1010,,,,24,14,,0,,,96
3/6/2013,32,27,22,19,16,11,61,47,28,1014,1012,1011,31,15,10,29,14,,0,5,,99
3/7/2013,34,28,22,18,16,15,69,45,24,1014,1013,1011,31,17,10,23,11,,0,6,,82
3/8/2013,35,29,24,20,16,12,69,42,16,1014,1013,1011,31,31,31,27,13,42,0,,,183
3/9/2013,31,27,24,21,18,13,83,57,29,1014,1012,1011,31,17,10,24,11,,0,6,Rain,234
3/10/2013,29,24,21,22,20,16,94,74,37,1016,1014,1013,31,20,10,19,13,,0,3,,232
3/11/2013,34,28,21,22,18,11,94,56,15,1014,1013,1011,31,31,31,21,6,,0,,,215
3/12/2013,36,30,23,20,12,7,83,33,10,1012,1009,1006,31,24,10,37,19,50,0,6,,1
3/13/2013,23,20,18,19,9,4,78,48,25,1018,1014,1010,31,11,10,42,32,50,0,4,,215
3/14/2013,23,20,17,14,9,6,73,48,31,1020,1017,1016,31,12,10,34,19,,0,4,,187
3/15/2013,23,18,12,13,11,9,82,57,35,1020,1018,1016,10,10,10,21,13,,0,3,,196
3/16/2013,23,19,16,16,11,4,88,55,33,1026,1020,1017,31,11,4,42,18,58,0,5,Rain,184
3/17/2013,21,17,13,7,4,1,55,39,18,1028,1026,1024,31,18,10,37,19,48,0,6,,137
3/18/2013,21,16,11,11,6,3,72,47,26,1025,1023,1021,31,17,10,26,18,,0,1,,146
3/19/2013,27,20,13,12,7,-2,82,41,11,1022,1020,1018,31,25,10,27,16,,0,1,,81
3/20/2013,30,23,16,12,0,-7,52,21,4,1019,1012,1005,31,17,10,37,16,52,0,6,Rain,7
3/21/2013,26,22,17,17,11,4,78,53,19,1013,1008,1002,31,11,6,53,31,71,0,6,Rain-Thunderstorm,273
3/22/2013,19,18,16,13,9,4,82,56,33,1017,1015,1013,31,12,5,32,19,,0,6,Rain,278
3/23/2013,24,19,15,16,13,11,88,67,36,1019,1016,1015,31,12,8,26,16,,0,3,Rain,312
3/24/2013,24,20,16,17,14,13,94,64,41,1019,1016,1014,31,12,10,39,23,,0,3,,273
3/25/2013,23,19,15,14,13,11,88,65,38,1020,1017,1015,31,13,10,21,11,,0,5,,23
3/26/2013,34,25,16,12,8,3,68,35,8,1015,1010,1004,31,29,26,35,18,48,0,,,19
3/27/2013,31,24,18,20,11,1,88,50,7,1016,1008,1000,31,13,5,37,27,48,1.02,5,Rain,296
3/28/2013,21,17,14,13,10,8,82,55,35,1024,1021,1015,31,12,10,34,24,,0.25,3,Rain,231
3/29/2013,21,16,10,13,9,8,88,64,35,1025,1022,1020,31,13,10,16,10,,0,5,,54
3/30/2013,20,17,13,16,13,11,94,73,53,1020,1017,1014,31,12,3,29,11,,4.06,6,Rain,353
3/31/2013,21,17,13,16,13,8,94,71,47,1021,1018,1015,31,11,2,29,14,29,1.02,5,Rain,205
4/1/2013,21,18,16,14,12,9,77,63,37,1022,1021,1019,31,12,10,26,11,,0,7,Rain,232
4/2/2013,22,19,16,16,14,11,88,71,56,1023,1021,1020,31,11,2,26,18,,0,5,Rain,212
4/3/2013,22,18,14,14,8,3,88,53,18,1027,1025,1023,31,14,10,26,14,,0,5,,126
4/4/2013,21,16,12,10,7,4,72,51,29,1028,1026,1024,31,31,31,34,19,,0,,,125
4/5/2013,24,16,8,14,9,4,87,57,20,1026,1024,1022,31,28,10,23,10,,0,1,,182
4/6/2013,26,18,10,12,7,-1,82,47,12,1023,1020,1017,31,31,31,26,10,,0,,,162
4/7/2013,29,20,12,13,7,0,67,41,15,1024,1021,1019,31,31,31,26,11,,0,,,144
4/8/2013,26,19,12,12,9,7,82,56,21,1026,1024,1022,31,14,10,26,14,,0,2,,137
4/9/2013,26,18,10,15,11,2,100,65,31,1026,1023,1021,31,16,10,29,13,,0,1,Fog,172
4/10/2013,25,17,9,14,6,-8,77,48,7,1024,1022,1020,31,31,31,24,10,,0,,,169
4/11/2013,28,19,10,16,7,-4,62,41,16,1024,1021,1020,31,30,26,27,10,,0,,,174
4/12/2013,31,22,14,16,8,-1,88,40,6,1021,1018,1015,31,31,31,24,10,,0,8,,24
4/13/2013,27,23,18,17,8,1,78,39,16,1015,1013,1011,31,31,31,27,11,,0,8,,1
4/14/2013,22,18,13,15,12,10,88,66,42,1013,1012,1010,31,13,10,29,11,,0,2,,192
4/15/2013,21,17,12,13,10,7,88,61,32,1017,1015,1012,31,12,10,32,13,,0,4,,171
4/16/2013,20,14,9,9,7,3,87,55,24,1019,1017,1016,31,14,10,27,11,,0,3,,147
4/17/2013,21,14,8,9,7,5,82,58,31,1020,1017,1016,19,11,10,32,11,29,0,1,,169
4/18/2013,22,17,13,11,9,6,82,58,25,1024,1021,1019,31,11,10,24,14,,0,4,,118
4/19/2013,21,16,10,5,-1,-9,58,34,9,1027,1024,1022,31,18,10,26,16,,0,6,,89
4/20/2013,22,14,7,4,-2,-7,54,31,7,1023,1018,1012,31,31,31,29,10,,0,8,,38
4/21/2013,18,14,11,16,8,-9,100,68,7,1012,1007,1003,31,9,3,42,26,60,8.89,6,Rain,339
4/22/2013,21,16,11,16,13,10,94,72,54,1015,1010,1008,31,11,1,42,24,52,8.89,5,Rain,278
4/23/2013,18,16,13,12,8,5,88,60,32,1021,1018,1015,31,13,10,21,10,,0,5,Rain,189
4/24/2013,20,16,12,15,12,9,94,79,55,1023,1021,1020,31,12,4,24,13,,0.51,4,Rain,19
4/25/2013,21,17,13,16,14,13,94,81,52,1025,1023,1022,31,12,10,26,14,,0,6,Rain,323
4/26/2013,23,18,12,16,13,10,100,73,37,1026,1024,1020,31,12,10,21,11,,0,4,,15
4/27/2013,26,19,13,15,6,2,78,39,13,1021,1015,1012,31,27,18,40,23,60,0,8,,358
4/28/2013,20,18,16,17,14,11,94,75,51,1021,1017,1013,31,12,7,19,10,,0.51,5,Rain,214
4/29/2013,19,17,14,15,13,10,100,80,53,1026,1023,1020,31,12,5,16,10,,0,6,Rain,31
4/30/2013,20,16,12,13,12,10,88,76,59,1025,1023,1022,31,13,10,21,8,,0,5,,199
5/1/2013,20,13,7,10,8,5,100,68,28,1027,1025,1023,31,12,10,26,11,,0,4,,156
5/2/2013,21,13,6,7,3,0,81,46,14,1027,1024,1020,31,29,26,32,18,,0,,,45
5/3/2013,25,20,14,12,2,-4,68,30,10,1020,1018,1016,31,21,10,32,21,48,0,8,Rain,25
5/4/2013,20,17,13,14,7,1,88,53,19,1026,1023,1020,31,16,10,29,14,47,0,2,,133
5/5/2013,20,15,10,8,3,1,67,42,21,1025,1022,1020,31,24,10,26,11,,0,6,Rain,65
5/6/2013,22,17,13,9,6,2,63,46,26,1023,1020,1017,31,25,10,32,16,,0.51,7,Rain,41
5/7/2013,27,19,12,9,7,4,67,45,19,1021,1019,1018,31,31,31,19,13,,0,,,36
5/8/2013,29,22,16,8,3,-1,49,27,7,1023,1021,1020,31,31,31,26,16,,0,,,35
5/9/2013,29,23,17,11,8,4,49,34,12,1023,1022,1021,31,31,31,32,19,,0,8,,28
5/10/2013,30,25,19,8,6,4,43,29,11,1024,1022,1020,31,31,31,32,21,,0,8,,29
5/11/2013,25,21,17,14,7,3,82,41,17,1021,1019,1016,31,18,10,29,21,,3.05,7,Rain,5
5/12/2013,19,16,12,16,12,6,100,77,43,1018,1017,1015,26,10,2,48,23,61,7.87,5,Rain,307
5/13/2013,16,13,10,11,8,4,94,70,44,1020,1018,1017,31,11,5,40,26,55,9.91,5,Rain,234
5/14/2013,16,13,10,12,11,8,100,82,55,1017,1015,1013,31,11,3,32,21,,0.51,5,Rain,242
5/15/2013,17,14,13,13,12,10,100,78,62,1014,1013,1012,31,11,3,32,23,,7.11,6,Rain,227
5/16/2013,17,13,11,12,10,7,100,76,46,1019,1016,1013,31,13,10,26,10,,0,4,Rain,161
5/17/2013,17,12,8,11,9,7,94,79,54,1022,1020,1018,31,13,8,19,8,,0,2,,100
5/18/2013,17,12,7,10,8,6,93,78,45,1022,1020,1018,31,14,10,14,10,,0,5,,39
5/19/2013,20,14,8,11,8,7,93,68,37,1020,1017,1015,31,26,10,24,13,,0,6,Rain,34
5/20/2013,21,17,12,10,8,5,77,57,26,1018,1016,1014,31,27,10,21,13,,0,6,Rain,34
5/21/2013,19,16,12,12,9,6,94,66,42,1015,1012,1009,31,14,7,27,11,,4.06,6,Rain,31
5/22/2013,15,13,11,12,11,9,94,83,62,1014,1009,1006,31,12,6,21,11,,2.03,6,Rain,125
5/23/2013,18,13,9,11,8,3,87,68,26,1026,1021,1014,31,14,10,27,14,,0,2,,167
5/24/2013,16,11,6,12,9,5,100,81,63,1029,1027,1026,31,14,10,16,6,,0,5,,70
5/25/2013,17,14,12,13,10,7,94,72,54,1031,1029,1028,31,12,7,14,8,,3.05,6,Rain,19
5/26/2013,17,13,9,13,11,7,100,84,57,1032,1030,1028,31,10,0,21,10,,0,5,Fog-Rain,50
5/27/2013,18,13,8,8,8,6,93,70,41,1030,1028,1026,31,14,10,26,8,,0,6,,41
5/28/2013,17,13,9,9,7,6,82,65,37,1026,1024,1021,31,11,10,21,14,,0,3,,21
5/29/2013,21,15,9,8,7,5,76,52,27,1022,1020,1018,31,31,31,24,18,,0,8,,17
5/30/2013,23,18,13,13,11,6,72,56,35,1019,1017,1015,31,18,10,27,19,,0,6,Rain,35
5/31/2013,19,17,15,16,14,10,100,83,43,1019,1016,1014,31,9,3,34,18,,32,7,Rain,30
6/1/2013,16,15,13,15,13,9,100,87,71,1019,1012,1010,26,10,2,34,18,47,5.08,6,Fog-Rain,157
6/2/2013,16,12,9,11,9,6,100,74,48,1028,1024,1019,26,12,10,29,16,,0,5,Fog,178
6/3/2013,16,12,8,13,11,8,100,90,71,1030,1028,1027,31,12,10,16,5,,0.25,4,Fog-Rain,312
6/4/2013,17,13,10,12,10,7,94,79,45,1029,1026,1023,31,12,9,24,13,,0,6,,24
6/5/2013,14,12,10,11,9,7,94,79,61,1023,1019,1016,31,12,5,27,14,,0.51,6,Rain,14
6/6/2013,18,14,11,14,12,10,94,81,62,1017,1016,1014,31,13,7,32,21,48,2.03,5,Rain,352
6/7/2013,16,14,10,14,9,6,94,73,44,1029,1024,1017,31,12,5,34,19,,0,4,Rain,200
6/8/2013,17,12,7,11,8,6,93,76,48,1030,1027,1025,31,13,10,14,8,,0,4,,17
6/9/2013,17,13,10,11,8,6,88,70,36,1026,1022,1018,31,20,10,24,13,,0,6,,20
6/10/2013,19,14,10,12,9,6,94,71,52,1019,1016,1015,31,14,10,29,16,,0,1,,22
6/11/2013,16,13,11,12,11,9,94,80,62,1015,1012,1009,31,13,6,26,11,,2.03,6,Rain,75
6/12/2013,16,13,12,12,11,8,94,82,57,1014,1011,1008,31,11,3,32,16,50,0.76,6,Rain,187
6/13/2013,16,13,11,12,10,9,94,80,56,1018,1015,1014,31,11,5,29,18,,0.51,4,Rain,190
6/14/2013,16,12,9,10,7,5,94,73,49,1023,1020,1018,31,13,10,29,11,,0,5,Rain,179
6/15/2013,14,10,6,11,8,5,100,84,66,1025,1023,1022,31,14,10,19,8,,0,4,,184
6/16/2013,15,9,3,8,6,2,100,75,29,1024,1021,1019,31,13,10,21,8,,0,1,Fog,145
6/17/2013,14,10,6,10,7,4,100,83,57,1020,1018,1016,31,13,10,14,10,,0,3,Fog,34
6/18/2013,13,9,4,10,7,4,100,89,67,1024,1021,1018,31,10,0,13,10,,0,3,Fog,47
6/19/2013,15,9,2,9,6,2,94,80,61,1026,1025,1023,31,16,10,14,6,,0,4,,84
6/20/2013,16,9,3,8,5,2,93,74,43,1025,1021,1016,31,16,10,23,11,,0,5,,23
6/21/2013,15,11,7,10,8,3,94,77,49,1016,1014,1013,31,11,0,32,24,53,10.92,6,Rain,6
6/22/2013,14,12,9,9,7,5,94,75,51,1019,1015,1013,31,10,6,39,26,55,1.02,6,Rain,55
6/23/2013,15,12,9,8,6,5,77,62,41,1024,1022,1019,31,11,10,45,27,60,0,6,Rain,69
6/24/2013,17,12,7,7,6,5,87,66,39,1025,1024,1023,31,13,10,26,16,,0,3,,36
6/25/2013,17,11,5,10,7,4,100,77,38,1025,1024,1022,31,11,10,21,6,,0,1,,38
6/26/2013,18,11,5,8,5,2,93,67,33,1023,1021,1019,31,14,10,24,14,,0,1,,25
6/27/2013,16,11,7,11,7,4,100,74,44,1022,1020,1019,31,15,10,21,14,,0,3,,22
6/28/2013,15,11,7,12,9,5,100,85,58,1028,1025,1022,31,12,10,23,6,,0,4,Fog-Rain,180
6/29/2013,15,9,3,10,7,2,100,84,60,1032,1030,1028,31,13,10,14,5,,0,3,Fog,17
6/30/2013,17,13,9,14,12,8,100,89,73,1032,1030,1028,26,9,0,21,13,,0.25,5,Fog-Rain,341
7/1/2013,17,14,10,13,12,9,100,84,66,1029,1027,1026,26,12,10,32,14,,0,4,,309
7/2/2013,16,12,7,12,9,6,100,84,56,1028,1025,1023,31,13,6,27,16,,0,3,Fog,12
7/3/2013,17,11,6,6,4,3,87,62,30,1024,1019,1012,31,18,10,35,19,48,0,1,,12
7/4/2013,15,13,11,11,7,1,88,64,43,1011,1007,1004,31,12,5,55,31,74,7.87,5,Rain,326
7/5/2013,14,11,8,9,6,1,88,66,42,1019,1015,1010,31,10,3,55,34,74,2.03,4,Rain,275
7/6/2013,15,12,8,11,9,7,100,83,66,1023,1020,1018,31,11,4,34,21,,10.92,5,Rain-Thunderstorm,341
7/7/2013,15,11,7,11,9,6,100,90,64,1030,1026,1023,31,11,3,24,13,,1.02,5,Fog-Rain,18
7/8/2013,14,9,4,9,7,4,100,86,62,1035,1033,1030,31,12,10,13,10,,0,1,Fog,45
7/9/2013,15,9,3,7,4,2,100,72,33,1034,1032,1030,31,14,10,27,8,,0,1,Fog,41
7/10/2013,15,11,6,7,4,2,82,65,34,1030,1028,1026,31,12,10,16,14,,0,5,,33
7/11/2013,18,12,6,8,4,1,81,60,26,1029,1027,1025,31,31,31,19,13,,0,,,24
7/12/2013,16,13,10,13,11,6,94,79,61,1026,1023,1019,31,12,5,40,14,,12.95,7,Rain,37
7/13/2013,19,16,13,14,13,12,94,83,64,1019,1016,1013,31,11,4,58,27,,1.02,7,Rain,30
7/14/2013,17,16,14,13,13,12,94,85,68,1018,1014,1012,31,12,6,55,23,,1.02,5,Rain,345
7/15/2013,15,13,12,14,13,11,100,91,77,1023,1020,1018,26,11,10,40,16,,0,5,Fog-Rain,236
7/16/2013,16,13,10,12,11,9,100,86,62,1023,1021,1017,31,10,3,32,10,,0.25,5,Fog-Rain,18
7/17/2013,19,14,9,12,8,6,94,60,30,1017,1009,1002,31,18,6,79,27,66,8.89,6,Rain,32
7/18/2013,16,13,11,13,10,6,100,75,50,1005,1001,999,31,11,5,50,31,74,3.05,6,Rain,358
7/19/2013,14,11,9,12,9,4,94,78,48,1011,1008,1002,31,10,3,42,34,58,7.87,6,Rain,276
7/20/2013,12,9,7,6,3,0,82,63,37,1014,1011,1008,31,11,6,58,35,72,3.05,5,Rain,235
7/21/2013,12,10,8,8,6,4,93,71,51,1014,1012,1011,26,12,4,35,26,50,4.06,5,Rain,284
7/22/2013,13,11,9,10,8,6,93,79,66,1026,1018,1013,26,10,3,45,26,58,2.03,5,Rain,222
7/23/2013,15,9,4,11,7,4,100,82,54,1034,1030,1026,31,11,2,21,10,,0,4,Fog-Rain,173
7/24/2013,14,10,7,7,6,4,93,74,48,1035,1032,1028,31,12,10,19,8,,0,4,,22
7/25/2013,15,10,5,8,6,4,87,77,51,1028,1026,1024,31,16,10,27,16,,0,6,,18
7/26/2013,18,12,7,8,6,5,88,68,36,1026,1024,1021,31,14,10,19,13,,0,2,,33
7/27/2013,18,13,8,6,3,0,82,45,27,1022,1017,1013,31,31,31,35,23,55,0,,,30
7/28/2013,19,14,9,11,9,4,94,64,28,1016,1013,1010,31,17,10,42,23,60,0,2,Rain,346
7/29/2013,16,12,8,12,11,8,100,84,53,1022,1019,1016,26,11,3,27,16,,0.25,6,Rain,315
7/30/2013,14,12,11,10,7,2,94,69,45,1026,1024,1022,31,13,10,21,11,,0.25,6,,207
7/31/2013,14,10,6,6,5,2,87,64,38,1025,1023,1022,31,13,10,19,10,,0,7,,22
8/1/2013,18,11,3,7,4,2,93,64,29,1022,1019,1016,31,14,10,32,14,,0,2,,14
8/2/2013,14,12,9,12,8,4,94,76,47,1020,1016,1013,31,10,3,47,24,60,2.03,5,Rain,273
8/3/2013,14,12,9,13,10,7,100,82,56,1020,1016,1013,26,10,3,35,21,,4.06,5,Rain,297
8/4/2013,16,12,8,12,9,7,100,79,59,1020,1017,1016,31,12,9,26,18,,0,5,Rain,318
8/5/2013,19,14,9,12,11,9,100,76,50,1017,1012,1007,31,13,10,47,24,61,0,4,,352
8/6/2013,15,13,11,13,11,9,94,85,67,1014,1012,1010,31,10,5,26,16,,2.03,6,Rain,313
8/7/2013,15,12,8,12,8,3,100,71,38,1020,1015,1011,26,11,9,42,19,61,0,5,Rain,222
8/8/2013,16,9,3,7,5,2,93,66,36,1021,1018,1014,31,16,10,26,11,,0.51,3,Rain,28
8/9/2013,16,13,10,13,8,4,100,63,40,1017,1013,1010,31,13,10,29,21,,0,4,Rain,357
8/10/2013,17,12,7,13,10,7,100,86,45,1020,1018,1016,26,9,0,14,10,,0,5,Fog,19
8/11/2013,19,13,7,11,8,5,100,70,32,1017,1012,1006,31,14,10,29,14,,0,3,Fog,10
8/12/2013,15,13,12,12,8,2,88,67,37,1013,1010,1006,31,12,5,40,27,55,4.06,4,Rain,283
8/13/2013,17,14,10,12,11,7,91,77,52,1015,1012,1010,31,12,8,35,24,55,0,3,Rain,334
8/14/2013,15,12,9,11,7,3,88,65,37,1021,1013,1008,31,11,5,45,26,63,0.25,4,Rain,273
8/15/2013,17,11,6,7,4,-2,93,60,29,1023,1019,1014,31,14,10,32,18,,0,2,,13
8/16/2013,16,12,9,10,4,-4,88,59,23,1014,1004,998,31,10,4,55,27,77,5.08,6,Rain,345
8/17/2013,15,11,8,11,8,6,94,76,60,1012,1009,1008,26,11,6,42,27,61,2.03,4,Rain,338
8/18/2013,15,12,9,12,9,5,94,79,53,1016,1011,1009,26,9,1,47,31,55,7.87,5,Rain,296
8/19/2013,12,10,8,7,3,0,87,61,40,1023,1019,1015,26,12,4,40,31,63,0,3,Rain,224
8/20/2013,13,11,9,8,6,2,87,66,48,1024,1022,1021,31,11,10,32,19,,0,5,,259
8/21/2013,13,11,10,11,8,7,94,80,67,1021,1016,1013,31,12,6,34,21,,5.08,6,Rain,311
8/22/2013,14,12,11,12,10,5,100,85,62,1017,1015,1014,31,10,1,37,24,47,4.06,6,Rain,274
8/23/2013,14,13,12,12,11,10,100,90,77,1024,1020,1016,26,9,2,29,19,,2.03,6,Rain,245
8/24/2013,16,13,10,12,10,7,100,81,59,1026,1025,1024,31,12,3,23,10,,0,6,Fog-Rain,310
8/25/2013,16,12,8,9,7,6,93,73,45,1026,1024,1023,31,13,10,16,11,,0,5,,2
8/26/2013,19,12,6,12,8,5,93,76,39,1025,1022,1019,31,19,10,24,8,,0,6,,41
8/27/2013,23,17,10,13,8,4,94,62,25,1020,1015,1011,31,19,10,35,13,,0,5,Rain,14
8/28/2013,19,14,9,13,11,9,100,77,54,1016,1014,1011,31,13,10,40,13,,1.02,5,Rain,8
8/29/2013,17,16,14,13,12,10,94,80,62,1011,1006,1002,31,12,5,42,21,53,2.03,5,Rain,346
8/30/2013,19,16,12,12,11,8,94,75,46,1015,1013,1011,31,12,10,32,26,,0.25,2,,340
8/31/2013,25,18,11,13,10,7,88,60,28,1016,1014,1013,31,17,10,27,18,,0,4,,23
9/1/2013,26,19,13,12,11,8,88,57,29,1026,1020,1016,31,31,31,32,18,,0,,,5
9/2/2013,22,16,9,14,12,8,94,77,52,1029,1026,1025,31,24,19,19,5,,0,,,206
9/3/2013,28,21,14,14,9,6,82,51,25,1027,1024,1020,31,31,31,32,10,,0,,,25
9/4/2013,26,21,16,14,8,2,82,40,17,1023,1019,1015,31,16,10,35,21,58,0,6,Rain,14
9/5/2013,16,15,14,14,13,10,94,87,68,1029,1026,1023,26,11,10,19,13,,2.03,7,Rain,201
9/6/2013,15,13,11,13,12,9,94,86,67,1029,1026,1024,26,13,10,19,8,,0,7,Rain,199
9/7/2013,17,11,6,11,9,7,100,78,52,1027,1025,1024,31,15,10,21,6,,0,3,Fog,179
9/8/2013,24,18,11,12,9,5,94,54,25,1025,1019,1012,31,30,26,29,13,,0,8,,40
9/9/2013,23,18,13,13,9,3,94,55,18,1012,1009,1007,31,14,5,39,24,53,0.51,5,Rain,322
9/10/2013,15,13,12,11,8,5,88,66,42,1015,1013,1011,31,13,9,32,24,,0,5,Rain,242
9/11/2013,17,13,9,10,8,5,93,66,42,1017,1015,1013,31,13,10,26,16,,0,3,,271
9/12/2013,19,13,8,12,9,6,94,76,40,1015,1012,1008,31,10,4,39,14,50,21.08,7,Rain,43
9/13/2013,18,14,11,13,12,10,94,81,55,1013,1011,1010,31,12,10,21,14,,0,3,Thunderstorm,341
9/14/2013,19,14,11,13,11,9,100,81,50,1015,1013,1012,31,12,10,19,13,,0.25,4,Rain,6
9/15/2013,26,18,10,12,9,6,94,55,20,1013,1005,998,31,14,10,47,21,69,0,5,Rain,43
9/16/2013,18,16,13,14,12,9,94,80,54,1008,1001,998,26,11,5,42,27,53,2.03,6,Rain,294
9/17/2013,17,14,13,13,10,5,94,71,45,1010,1006,1001,31,11,5,45,29,58,3.05,6,Rain,278
9/18/2013,16,13,12,12,8,2,88,65,36,1012,1006,1001,26,11,6,45,35,63,0,3,Rain,258
9/19/2013,18,13,9,11,7,3,88,61,33,1012,1009,1005,31,11,3,60,23,84,3.05,4,Rain,307
9/20/2013,17,13,11,11,9,6,94,68,45,1017,1015,1012,31,12,10,29,21,,0,3,Rain,281
9/21/2013,25,17,9,13,10,8,94,67,34,1016,1012,1008,31,17,10,42,14,52,0.51,6,Rain,18
9/22/2013,18,13,9,13,11,8,100,75,51,1013,1010,1004,31,13,10,23,8,,0,2,,64
9/23/2013,27,20,13,14,8,-1,82,50,14,1005,1001,997,31,18,10,37,21,55,0,3,,360
9/24/2013,25,18,11,14,10,7,88,60,22,1007,1004,1002,31,21,10,35,18,,0,3,,344
9/25/2013,20,17,14,14,12,9,88,72,46,1009,1007,1004,31,13,7,48,18,72,2.03,6,Rain,294
9/26/2013,16,13,9,9,6,2,82,57,31,1020,1015,1008,31,12,10,72,43,90,0,3,Rain,246
9/27/2013,23,15,7,12,5,-1,76,53,17,1017,1014,1011,31,16,10,39,21,55,0,4,,339
9/28/2013,18,14,11,12,11,7,94,74,53,1018,1016,1015,19,11,2,35,23,,0,4,Rain,262
9/29/2013,26,17,8,9,6,0,94,50,10,1016,1010,1004,31,27,19,34,16,,0,,,17
9/30/2013,27,20,14,14,8,1,94,45,17,1004,1000,995,31,13,5,74,24,95,1.02,6,Rain-Thunderstorm,346
10/1/2013,16,13,10,12,6,3,88,60,35,1016,1012,1004,26,11,10,50,39,76,0.25,5,Rain,262
10/2/2013,17,14,12,13,9,5,88,67,52,1021,1013,1011,26,10,1,50,35,71,3.05,4,Rain,278
10/3/2013,16,12,8,7,6,3,87,58,36,1026,1024,1020,31,13,10,39,26,52,0.25,4,Rain,208
10/4/2013,24,14,5,8,4,-3,93,53,9,1025,1019,1013,31,31,31,32,13,,0,,,17
10/5/2013,24,19,14,14,7,0,88,50,17,1013,1011,1010,31,16,10,32,21,48,0,3,,312
10/6/2013,19,16,12,11,10,7,88,69,42,1016,1013,1011,31,13,10,27,11,,0,4,,240
10/7/2013,20,13,7,13,9,7,94,71,39,1019,1016,1014,31,14,10,26,11,,0,1,,265
10/8/2013,23,16,8,12,8,6,87,62,25,1020,1017,1014,31,28,26,23,8,,0,,,180
10/9/2013,31,23,16,11,3,-4,63,26,5,1013,1007,1003,31,31,31,39,21,60,0,,,20
10/10/2013,21,17,14,14,11,6,82,69,32,1020,1011,1002,31,13,9,35,21,50,1.02,5,Rain,205
10/11/2013,19,16,12,8,7,5,67,54,34,1021,1018,1015,31,14,10,29,19,,0,2,,258
10/12/2013,26,17,8,14,4,-6,88,49,5,1015,1009,1004,31,21,10,35,14,,0,4,,356
10/13/2013,17,13,11,12,7,1,82,60,29,1023,1014,1008,31,11,10,42,31,66,0.51,4,Rain-Thunderstorm,216
10/14/2013,16,12,9,8,5,2,87,57,28,1027,1025,1023,31,12,5,32,21,,0,4,Rain,214
10/15/2013,23,14,5,7,4,-1,93,52,13,1025,1021,1014,31,13,10,27,13,35,0,2,,13
10/16/2013,29,20,11,14,3,-7,88,39,4,1014,1007,1000,31,14,3,52,29,76,2.03,6,Rain,333
10/17/2013,16,12,9,11,5,-1,82,56,29,1024,1015,1007,31,12,4,61,35,76,0,3,Rain-Thunderstorm,234
10/18/2013,25,15,5,5,-1,-11,87,40,4,1024,1021,1019,31,27,10,37,16,,0,1,,15
10/19/2013,29,19,10,2,-6,-16,44,18,4,1020,1015,1011,31,31,31,37,21,48,0,,,11
10/20/2013,32,26,19,13,-1,-16,49,21,4,1012,1009,1006,31,30,26,32,19,52,0,,,40
10/21/2013,25,21,18,16,11,6,78,49,27,1013,1010,1007,31,17,10,39,16,,0.25,7,Rain,142
10/22/2013,21,17,13,15,13,10,94,73,47,1015,1008,1002,31,11,5,58,29,76,1.02,5,Rain-Thunderstorm,301
10/23/2013,17,14,12,11,7,3,94,60,34,1023,1019,1015,31,11,9,40,32,60,0,5,Rain,225
10/24/2013,17,13,9,6,2,-2,67,44,19,1028,1026,1023,31,13,10,37,26,50,0,3,,197
10/25/2013,17,12,7,7,4,3,81,57,29,1029,1027,1026,31,13,10,21,11,,0,5,,166
10/26/2013,19,12,6,11,7,5,87,62,36,1028,1025,1023,31,14,10,23,10,,0,2,,180
10/27/2013,26,19,13,9,4,-2,72,36,11,1025,1017,1009,31,28,10,35,14,53,0,7,Rain,47
10/28/2013,21,17,13,13,9,5,88,65,27,1021,1015,1009,31,13,10,39,23,55,0.25,4,Rain,211
10/29/2013,18,16,12,7,5,2,59,50,36,1025,1022,1020,31,13,10,35,23,,0,5,,188
10/30/2013,18,16,12,9,6,5,67,53,35,1026,1024,1023,31,13,10,34,19,,0,4,,185
10/31/2013,19,13,7,11,7,4,82,62,40,1026,1024,1022,31,15,10,29,13,,0,1,,182
11/1/2013,29,18,8,8,4,-3,87,42,7,1022,1019,1017,31,31,31,21,8,,0,,,2
11/2/2013,29,21,13,16,5,-3,83,40,7,1020,1017,1015,31,31,31,29,11,,0,,,236
11/3/2013,19,16,12,11,6,2,72,50,25,1030,1025,1019,31,12,10,39,26,55,0,3,,185
