ACDT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
1/6/2013,9,7,5,8,7,4,100,95,86,1034,1032,1029,14,5,0,19,10,,0,6,Fog,220
1/7/2013,9,8,7,8,7,6,93,90,84,1029,1026,1024,19,10,7,21,14,35,0,6,Rain,207
1/8/2013,11,9,8,9,8,7,100,86,74,1025,1024,1022,31,11,4,26,13,34,1.02,6,Rain,216
1/9/2013,9,4,1,9,5,0,100,86,66,1022,1021,1019,19,9,2,11,6,,0.25,5,Rain,354
1/10/2013,4,2,-1,2,1,-1,100,90,81,1018,1016,1014,14,7,0,11,5,,0,5,Fog,322
1/11/2013,7,3,0,4,2,-1,100,89,72,1019,1017,1015,23,7,5,13,6,,0,3,,355
1/12/2013,5,3,1,3,1,-3,100,80,50,1015,1012,1011,31,9,5,27,16,,1.02,5,Rain,90
1/13/2013,3,2,0,1,-2,-3,81,75,61,1021,1019,1015,16,11,10,19,11,,0,4,,17
1/14/2013,4,2,-1,2,-1,-3,94,88,75,1019,1011,1004,19,9,3,21,10,,4.06,4,Rain-Snow,243
1/15/2013,2,0,-2,0,-1,-4,93,82,73,1012,1009,1004,23,10,5,21,13,,0,4,,341
1/16/2013,0,-2,-3,-2,-3,-4,100,91,80,1017,1013,1011,10,5,0,11,6,,0,5,Fog,32
1/17/2013,2,-1,-4,-1,-3,-5,93,83,63,1019,1017,1012,18,8,4,14,5,,0.25,3,,107
1/18/2013,0,-1,-2,-2,-3,-4,100,85,66,1012,1003,997,18,5,1,26,19,,0,6,Snow,106
1/19/2013,1,0,-1,-1,-2,-4,93,84,71,999,997,996,11,8,4,19,14,,0.76,7,Rain-Snow,61
1/20/2013,0,-1,-2,-1,-2,-4,100,91,75,998,995,992,11,5,1,19,11,,0.51,6,Rain-Snow,10
1/21/2013,2,-1,-3,-1,-2,-4,100,90,67,1000,994,991,14,8,6,11,8,,3.05,6,,209
1/22/2013,3,-1,-5,1,-2,-5,100,87,60,1006,1001,999,18,6,1,34,11,,1.02,5,Fog-Rain-Snow,78
1/23/2013,2,1,1,0,-1,-2,87,82,73,1010,1008,1005,10,7,5,23,14,,0.51,6,Rain-Snow,73
1/24/2013,2,1,1,-1,-2,-4,87,76,54,1021,1016,1010,21,10,6,19,11,,0,6,Snow,61
1/25/2013,3,1,0,2,-2,-4,93,79,63,1020,1013,1001,26,10,5,29,11,,0.76,6,Rain-Snow,157
1/26/2013,8,4,2,6,3,1,100,84,64,1010,1006,1001,10,8,4,27,18,42,0.25,4,Rain,225
1/27/2013,11,7,4,9,4,0,94,75,45,1004,998,991,10,9,6,40,29,58,2.03,3,Rain,232
1/28/2013,11,6,2,8,4,1,93,82,66,1010,1005,1000,27,10,5,42,19,61,0.51,3,Rain,222
1/29/2013,13,11,9,12,10,7,94,88,76,1005,1003,1001,31,10,6,39,26,60,0.25,6,Rain,229
1/30/2013,12,9,7,11,6,2,94,74,45,1018,1007,1000,31,11,3,58,31,76,0.51,3,Rain,252
1/31/2013,10,8,7,7,4,2,87,72,52,1018,1012,1009,23,11,7,47,27,71,2.03,2,Rain,247
2/1/2013,7,6,3,5,3,2,95,83,65,1011,1002,998,31,11,9,32,16,50,4.06,4,Rain,279
2/2/2013,6,2,-1,3,-2,-4,87,68,46,1025,1016,1003,31,14,10,23,14,35,0,4,Rain,326
2/3/2013,10,4,-1,8,3,-4,87,81,66,1025,1018,1013,31,12,10,29,14,,0,6,,249
2/4/2013,11,8,6,8,4,1,87,70,48,1014,1012,1007,24,12,10,35,26,60,0,3,Rain,268
2/5/2013,6,4,2,3,0,-3,93,71,42,1006,1000,994,10,10,7,58,31,77,0.51,3,Rain,267
2/6/2013,6,3,2,3,0,-3,87,72,52,1018,1008,995,31,11,10,27,18,42,0.25,3,Rain,332
2/7/2013,6,3,1,2,-1,-4,93,74,51,1020,1018,1016,31,13,8,23,13,,0.25,4,Rain,297
2/8/2013,6,3,0,2,0,-2,93,78,53,1022,1020,1017,29,9,5,19,10,,0.25,2,Rain,316
2/9/2013,3,2,2,2,1,-1,96,88,75,1022,1018,1011,31,10,2,14,8,,0.25,5,Rain,207
2/10/2013,5,3,1,4,2,0,100,93,87,1011,998,991,11,7,2,27,14,,10.92,6,Rain-Snow,122
2/11/2013,2,1,0,1,0,0,100,93,87,1009,1000,992,8,5,2,16,13,,5.08,7,Rain-Snow,46
2/12/2013,2,1,1,0,-2,-4,93,78,65,1021,1015,1009,10,7,4,16,11,,0,7,Snow,44
2/13/2013,5,2,1,3,-2,-5,93,76,56,1023,1021,1015,10,7,2,24,13,,0,6,Rain-Snow,143
2/14/2013,12,8,3,8,4,2,100,80,52,1015,1011,1007,31,11,3,27,21,45,1.02,4,Rain,261
2/15/2013,11,6,2,4,2,0,93,76,46,1023,1020,1016,31,14,10,19,11,,0,3,,281
2/16/2013,10,7,3,3,2,-2,93,73,42,1024,1023,1023,29,12,8,13,6,,0,2,,188
2/17/2013,10,5,0,5,2,-1,100,83,40,1023,1021,1019,31,7,0,21,10,,0.25,3,Fog,96
2/18/2013,9,4,1,3,1,-1,100,82,45,1021,1020,1019,21,7,2,21,11,,0.25,1,,93
2/19/2013,11,5,-1,3,0,-2,94,75,41,1021,1019,1018,14,6,3,10,5,,0,,,8
2/20/2013,5,3,2,3,-1,-4,100,78,56,1025,1023,1019,26,8,1,29,14,42,0.51,5,Fog,83
2/21/2013,2,1,1,-3,-6,-7,70,58,41,1025,1024,1022,31,11,10,26,21,40,0,6,,85
2/22/2013,2,1,0,-4,-6,-7,70,60,44,1022,1020,1019,31,12,10,26,18,37,0,6,Snow,51
2/23/2013,2,1,0,-2,-4,-7,87,69,41,1024,1021,1019,26,10,5,19,13,,0,6,Rain-Snow,32
2/24/2013,2,1,0,-2,-3,-4,87,71,56,1026,1024,1023,26,11,6,19,11,,0,6,,2
2/25/2013,4,2,1,2,1,-2,87,82,69,1029,1027,1025,14,10,7,24,14,,0,6,Rain-Snow,16
2/26/2013,5,4,3,3,3,1,95,90,81,1035,1032,1029,10,4,2,19,14,35,0.25,6,Rain,47
2/27/2013,6,3,2,2,1,0,93,82,60,1035,1034,1032,19,9,4,23,13,,0,5,,47
2/28/2013,9,4,1,2,1,-1,93,77,49,1032,1029,1027,26,11,8,21,13,,0,4,,48
3/1/2013,7,4,2,4,1,-2,97,76,47,1030,1029,1028,29,9,3,23,11,,0.25,6,Rain,40
3/2/2013,6,2,-1,-1,-2,-2,87,71,55,1030,1027,1026,31,12,6,14,10,,0,6,,45
3/3/2013,8,3,-2,2,0,-4,94,79,57,1026,1023,1020,27,9,6,24,8,,0,5,,89
3/4/2013,9,5,1,2,1,-1,93,77,45,1019,1013,1007,10,7,4,23,14,,0,3,,82
3/5/2013,16,8,0,6,3,-1,93,72,40,1007,1004,1002,27,7,2,14,6,,0,1,,109
3/6/2013,13,10,7,7,5,4,87,72,50,1002,1000,999,10,8,5,16,8,,0.25,2,Rain,70
3/7/2013,10,8,7,9,8,6,100,92,86,999,996,995,5,2,1,16,10,,3.05,5,Rain,77
3/8/2013,10,9,8,9,9,7,100,95,87,1001,998,995,7,3,1,14,10,,5.08,6,Rain,66
3/9/2013,7,6,3,7,4,1,100,88,78,1005,1003,1000,23,7,1,13,8,,0.25,6,Rain,2
3/10/2013,4,2,1,1,-1,-3,87,78,64,1007,1006,1005,31,11,10,27,16,48,0,6,Snow,48
3/11/2013,1,-1,-2,-3,-6,-9,80,65,37,1008,1007,1007,31,11,10,37,26,55,0,4,Snow,55
3/12/2013,5,1,-2,0,-6,-10,87,60,28,1010,1009,1007,31,11,5,32,23,52,0,3,Snow,25
3/13/2013,7,3,-1,-1,-3,-6,87,66,31,1015,1011,1009,31,12,10,19,11,,0,2,Rain-Snow,341
3/14/2013,8,3,-2,-1,-4,-7,93,63,27,1017,1015,1013,31,10,6,21,8,,0,3,,293
3/15/2013,9,6,3,6,3,-3,93,81,61,1013,1007,1001,31,11,6,32,18,,2.03,5,Rain,206
3/16/2013,9,7,5,5,4,3,93,84,72,1001,995,992,31,11,3,37,27,60,5.08,4,Rain-Thunderstorm,189
3/17/2013,7,4,1,5,3,0,94,88,76,993,990,988,19,10,5,24,13,,6.1,5,Rain,204
3/18/2013,8,3,-1,4,2,-1,100,91,71,994,991,989,14,7,1,19,5,,1.02,4,Fog-Rain-Thunderstorm,73
3/19/2013,8,6,2,3,2,1,93,82,60,1000,998,995,23,8,3,16,8,,0,5,,80
3/20/2013,7,4,2,3,2,1,93,84,60,1016,1007,1000,10,6,2,14,10,,0.25,6,,25
3/21/2013,7,3,0,2,0,-2,93,76,52,1017,1015,1013,19,9,5,32,16,,1.02,5,Rain,99
3/22/2013,6,3,2,2,1,0,93,81,66,1013,1009,1007,7,6,3,37,27,,0.51,5,Rain,87
3/23/2013,2,1,1,2,0,0,93,91,85,1012,1010,1007,7,5,1,27,23,,3.05,6,Rain-Snow,71
3/24/2013,2,1,0,0,-3,-6,93,77,48,1014,1013,1011,27,9,5,24,19,,0.25,7,Rain-Snow,60
3/25/2013,2,1,0,-4,-5,-6,70,64,47,1015,1014,1013,27,11,10,27,19,40,0,5,Snow,56
3/26/2013,2,1,1,-3,-5,-6,75,63,46,1014,1013,1012,19,11,10,24,16,,0,5,,54
3/27/2013,4,2,-1,-3,-4,-6,80,62,40,1013,1011,1011,18,11,10,21,13,,0,3,,51
3/28/2013,5,1,-2,-2,-4,-7,93,64,37,1014,1012,1011,23,10,6,21,11,,0,5,,40
3/29/2013,7,2,-2,-3,-5,-7,80,59,28,1013,1011,1009,31,12,10,23,11,,0,5,,60
3/30/2013,6,3,1,-1,-3,-4,75,65,48,1015,1012,1009,27,12,10,16,11,,0,4,Rain,48
3/31/2013,6,1,-3,-2,-4,-6,86,65,38,1016,1014,1012,31,13,10,21,10,,0,5,,68
4/1/2013,7,3,1,-2,-4,-6,81,62,32,1013,1011,1011,31,12,10,34,18,40,0,5,Rain-Snow,69
4/2/2013,8,4,-1,-2,-6,-10,81,53,19,1018,1015,1012,31,16,10,27,16,,0,1,,58
4/3/2013,6,2,-1,-1,-4,-6,87,61,33,1019,1017,1016,31,13,10,34,16,42,0,4,,47
4/4/2013,3,2,1,1,-2,-6,87,71,45,1016,1014,1013,27,11,1,26,18,42,0.51,5,Rain-Snow,41
4/5/2013,8,4,1,-1,-3,-7,81,59,24,1020,1015,1013,31,13,10,27,18,39,0,5,,31
4/6/2013,11,6,0,0,-3,-6,93,60,22,1026,1023,1020,31,14,10,21,11,,0,3,,37
4/7/2013,10,4,-2,0,-3,-7,93,58,23,1026,1020,1012,31,14,9,23,8,,0,1,,149
4/8/2013,11,8,4,1,-1,-4,76,59,30,1012,1005,1001,19,10,8,26,21,,0,,,85
4/9/2013,9,7,3,5,3,1,93,82,66,1001,997,995,21,8,3,23,14,,3.05,6,Rain,74
4/10/2013,11,7,3,6,3,1,93,79,58,1006,1003,997,10,5,3,21,10,,6.1,5,Rain,91
4/11/2013,13,9,6,8,6,5,96,85,55,999,997,994,26,7,2,26,14,,0.51,5,Rain,117
4/12/2013,13,9,6,9,7,5,95,86,71,1007,998,992,24,10,5,27,14,32,3.05,4,Rain,229
4/13/2013,12,8,4,11,7,3,94,86,71,1013,1011,1008,27,11,8,26,14,,3.05,5,Rain,199
4/14/2013,19,15,11,11,9,7,95,70,44,1015,1013,1012,31,11,6,35,21,53,0,4,Rain,207
4/15/2013,16,12,9,9,8,6,88,72,51,1018,1017,1014,29,12,10,32,19,48,0,5,Rain,217
4/16/2013,17,13,9,9,7,3,94,67,35,1019,1015,1013,31,12,6,35,21,40,0,4,Rain,218
4/17/2013,18,13,8,11,9,6,100,76,48,1019,1014,1008,31,11,2,39,19,64,0,4,Rain,198
4/18/2013,15,11,8,7,4,-1,82,61,39,1019,1013,1009,31,12,5,45,34,60,2.03,2,Rain-Thunderstorm,245
4/19/2013,13,9,5,6,3,1,87,65,29,1033,1026,1019,31,13,10,26,18,,0,3,Rain,320
4/20/2013,14,8,3,3,0,-3,93,61,24,1035,1032,1029,31,14,9,21,10,,0,1,,96
4/21/2013,14,8,1,5,1,-2,93,63,26,1028,1022,1017,31,16,10,26,10,,0,2,,241
4/22/2013,15,11,6,8,6,3,93,74,41,1017,1016,1014,31,12,9,27,14,,0,5,,227
4/23/2013,21,14,9,9,8,7,94,69,34,1023,1020,1015,31,13,9,21,16,,0,3,,267
4/24/2013,20,14,8,12,10,7,88,74,53,1025,1024,1023,31,12,9,23,13,35,0.25,1,Rain,256
4/25/2013,23,16,9,13,10,8,94,72,35,1025,1021,1017,31,9,4,32,13,,0,2,Rain,233
4/26/2013,13,9,6,9,3,-4,93,63,29,1017,1015,1013,27,11,6,29,13,,1.02,3,Rain,324
4/27/2013,11,7,3,5,2,0,87,72,43,1020,1015,1013,31,12,10,23,11,,2.03,3,Rain,360
4/28/2013,12,6,0,4,1,-3,93,64,27,1020,1017,1013,27,12,10,27,11,,0,2,Rain,238
4/29/2013,14,11,7,6,2,-1,87,59,28,1022,1016,1012,31,13,10,29,21,,0,2,Rain,274
4/30/2013,14,9,4,4,2,-1,81,61,27,1027,1024,1022,31,15,10,23,11,,0,1,,47
5/1/2013,16,10,3,5,2,-3,93,61,19,1027,1024,1022,31,13,8,14,10,,0,5,,47
5/2/2013,17,11,5,2,-2,-9,66,41,8,1024,1023,1021,31,23,10,19,10,34,0,,,55
5/3/2013,19,12,4,6,3,0,87,55,26,1023,1020,1018,31,15,10,24,8,,0,2,,277
5/4/2013,17,12,7,10,5,2,82,63,29,1021,1017,1015,31,12,7,40,21,58,1.02,2,Rain,245
5/5/2013,18,12,7,10,8,4,87,68,44,1023,1022,1021,31,13,10,21,13,,0,4,,245
5/6/2013,22,16,11,9,8,5,82,58,30,1022,1020,1017,31,13,10,19,8,34,0,3,,223
5/7/2013,22,16,9,9,7,5,87,55,26,1019,1016,1011,29,21,10,23,8,,0,,,105
5/8/2013,18,14,10,13,9,5,94,73,48,1011,1007,1006,31,10,5,29,14,,0.51,5,Rain,202
5/9/2013,14,10,7,9,6,3,94,71,37,1011,1008,1005,31,12,7,47,21,72,0.25,4,Rain,216
5/10/2013,18,13,9,9,7,5,87,71,43,1014,1010,1005,29,12,10,40,24,48,0.25,4,Rain,244
5/11/2013,14,10,6,9,6,3,93,74,44,1013,1011,1009,31,10,8,42,18,61,0.25,4,Rain,247
5/12/2013,15,10,5,10,6,3,94,77,33,1017,1014,1013,31,12,7,27,19,45,0.25,5,Rain,255
5/13/2013,16,12,9,11,5,1,94,65,35,1013,1012,1009,31,11,6,45,23,53,0,3,Rain,257
5/14/2013,12,9,7,9,6,3,94,78,54,1010,1003,990,31,11,7,35,18,66,5.08,5,Rain,203
5/15/2013,14,10,6,6,4,1,93,69,41,1001,994,987,31,11,10,37,27,53,0.25,4,Rain,226
5/16/2013,17,10,3,8,4,1,100,68,32,1001,1000,998,31,11,6,23,6,32,0.25,1,Fog-Rain-Thunderstorm,135
5/17/2013,12,9,7,8,6,3,93,76,57,1010,1006,1001,31,11,7,14,8,,0,4,Rain,37
5/18/2013,16,12,8,7,6,0,87,67,38,1009,1008,1006,29,11,8,21,10,,0,4,,306
5/19/2013,18,13,8,10,7,1,87,65,40,1013,1011,1009,29,11,7,14,8,,0,3,,19
5/20/2013,17,14,11,15,11,7,88,78,59,1013,1012,1011,14,8,5,16,11,,0,6,Rain,332
5/21/2013,15,13,12,13,8,4,88,68,51,1019,1016,1013,23,10,5,16,13,,0.25,6,Rain,1
5/22/2013,15,12,8,8,4,-1,87,62,40,1020,1019,1017,31,11,6,21,11,,0,5,,317
5/23/2013,12,9,6,3,1,-6,81,61,37,1016,1014,1012,31,12,10,23,16,,0,3,Rain,315
5/24/2013,9,7,5,7,4,2,93,82,68,1017,1009,1003,26,11,6,26,18,42,4.06,5,Rain,314
5/25/2013,16,11,5,5,3,-9,93,64,25,1022,1021,1017,31,12,8,14,11,,0,3,,352
5/26/2013,19,12,6,5,4,1,93,56,23,1021,1018,1015,26,15,10,23,11,,0,1,,290
5/27/2013,18,12,6,7,4,-3,93,58,23,1015,1009,1004,31,13,8,35,16,50,0,3,,208
5/28/2013,12,11,9,11,8,4,100,87,48,1003,1000,998,31,9,2,19,10,,13.97,5,Rain,188
5/29/2013,13,10,7,12,9,6,100,90,68,1008,1005,1001,31,11,5,14,10,,0.51,5,Rain,304
5/30/2013,15,13,11,11,11,9,100,85,63,1016,1011,1007,23,9,2,19,11,,0.51,6,Rain,355
5/31/2013,22,17,11,12,10,8,88,68,40,1020,1018,1016,29,11,8,16,10,,0,5,,342
6/1/2013,18,14,10,9,6,4,77,59,31,1026,1023,1021,31,11,10,21,13,,0,4,,328
6/2/2013,18,13,8,8,4,-2,82,54,28,1031,1029,1027,31,12,10,16,8,,0,2,,358
6/3/2013,19,13,8,8,6,3,93,62,28,1033,1031,1030,29,13,10,24,10,,0,2,,58
6/4/2013,21,14,7,10,6,3,88,57,27,1031,1027,1023,31,14,10,24,13,42,0,1,,46
6/5/2013,21,14,8,11,8,6,93,69,32,1024,1021,1019,31,13,10,19,13,,0,3,,58
6/6/2013,23,16,8,12,9,6,93,66,33,1023,1021,1020,31,14,10,21,14,,0,3,,60
6/7/2013,21,15,9,12,8,6,87,65,34,1024,1023,1022,31,16,10,24,14,,0.51,1,Rain,59
6/8/2013,18,13,9,9,8,6,87,68,38,1024,1021,1018,31,11,10,23,16,39,0,4,,51
6/9/2013,15,12,10,8,7,6,82,70,46,1019,1016,1015,31,11,10,21,14,,0,6,,52
6/10/2013,16,13,10,8,7,4,82,66,43,1016,1015,1014,31,12,10,16,10,,0,6,,98
6/11/2013,18,13,8,15,11,6,88,81,65,1015,1013,1012,31,11,6,24,13,42,0,5,Rain,164
6/12/2013,18,16,13,15,13,11,94,85,65,1013,1011,1009,29,11,7,35,19,52,0.76,6,Rain,212
6/13/2013,19,16,12,13,10,7,94,73,44,1017,1011,1009,23,11,8,47,27,63,0,5,Rain,239
6/14/2013,19,14,9,11,8,3,88,67,27,1018,1016,1009,31,13,10,26,18,42,0,3,Rain,201
6/15/2013,18,14,11,12,9,5,94,71,42,1012,1008,1006,27,10,3,39,24,58,3.05,3,Rain,230
6/16/2013,18,14,11,10,9,7,88,68,46,1015,1014,1012,31,13,10,21,16,,0.25,3,Rain,209
6/17/2013,21,17,12,11,9,8,82,61,36,1015,1014,1013,31,16,10,23,13,,0,2,Rain,73
6/18/2013,21,17,13,16,13,10,94,74,58,1015,1014,1013,31,12,9,16,11,35,0,4,Rain,126
6/19/2013,26,21,15,16,14,12,94,70,37,1015,1015,1013,31,10,6,19,8,,0,1,Rain,343
6/20/2013,21,19,16,17,14,13,88,76,61,1015,1012,1009,19,7,5,21,13,39,0,5,,123
6/21/2013,23,19,14,15,13,12,94,77,45,1012,1010,1008,31,10,5,26,14,45,0,4,Rain,235
6/22/2013,19,16,12,13,11,10,94,79,56,1011,1007,1005,31,11,5,37,24,58,0.51,4,Rain,219
6/23/2013,18,15,12,12,11,8,94,73,48,1017,1010,1005,31,11,9,35,26,,0.25,4,Rain,263
6/24/2013,17,13,10,9,7,4,88,61,38,1026,1022,1017,31,12,10,24,16,,0,3,,296
6/25/2013,21,16,11,8,6,3,77,53,25,1030,1029,1026,31,14,10,16,6,,0,2,,307
6/26/2013,22,16,10,11,8,-4,94,58,32,1031,1030,1028,31,16,10,19,8,,0,2,,303
6/27/2013,21,16,12,13,9,7,100,71,37,1029,1026,1022,27,12,5,21,11,,1.02,3,Rain,305
6/28/2013,21,17,12,17,14,12,100,89,65,1022,1020,1018,31,10,5,24,13,,1.02,5,Rain,280
6/29/2013,22,18,13,14,9,6,88,59,28,1024,1023,1019,31,13,10,19,13,,0,3,,313
6/30/2013,27,21,14,15,13,11,100,69,30,1025,1022,1019,27,11,2,32,18,40,0,4,,266
7/1/2013,21,17,12,12,9,8,88,63,34,1019,1017,1016,31,13,10,26,18,,0,3,,266
7/2/2013,18,14,11,13,11,8,94,76,52,1016,1011,1005,27,12,10,26,14,,0,4,Rain,212
7/3/2013,21,18,14,15,13,11,100,79,46,1017,1009,1003,31,12,7,24,18,,0,5,Rain,263
7/4/2013,24,18,12,16,13,3,94,71,42,1025,1020,1017,23,11,9,26,16,,0,5,,247
7/5/2013,26,19,12,15,12,10,100,65,27,1030,1028,1025,31,14,9,19,8,,0,1,,222
7/6/2013,28,21,14,16,12,11,88,58,25,1030,1029,1028,31,14,9,19,6,,0,2,,98
7/7/2013,29,23,16,16,14,10,94,59,21,1033,1031,1030,31,10,4,23,10,,0,1,Rain,62
7/8/2013,27,21,15,16,13,9,88,59,28,1034,1033,1030,31,16,10,21,13,,0,1,,53
7/9/2013,27,20,12,13,8,3,88,49,15,1031,1028,1025,31,21,10,16,13,32,0,,,51
7/10/2013,24,18,12,14,11,6,77,60,39,1027,1026,1024,31,18,10,24,13,,0,2,,39
7/11/2013,23,18,12,11,8,6,82,58,28,1027,1025,1024,31,17,10,16,13,,0,5,,50
7/12/2013,26,19,12,14,12,9,88,64,32,1027,1025,1023,31,18,10,13,8,,0,6,,59
7/13/2013,31,23,16,18,15,13,94,60,25,1025,1024,1023,31,16,10,26,8,,0,2,,27
7/14/2013,29,23,18,17,14,11,88,55,23,1025,1024,1022,31,17,10,19,10,,0,1,,308
7/15/2013,31,24,18,15,8,3,73,37,12,1024,1023,1022,31,23,10,18,8,,0,,,344
7/16/2013,31,24,17,15,13,11,82,47,23,1024,1023,1021,31,22,14,19,6,,0,,,284
7/17/2013,32,24,18,15,13,11,82,49,24,1025,1024,1023,23,16,10,19,8,,0,1,,180
7/18/2013,29,24,18,15,13,11,77,53,25,1027,1026,1025,29,18,10,21,11,,0,,,66
7/19/2013,29,22,16,15,12,9,73,52,24,1027,1025,1023,31,21,10,24,14,,0,,,70
7/20/2013,24,20,16,15,14,13,94,70,46,1025,1023,1021,31,12,10,23,14,,0,5,,60
7/21/2013,27,22,17,16,14,12,88,67,37,1022,1019,1017,26,12,9,19,14,,0,6,,76
7/22/2013,33,26,17,18,16,13,88,61,26,1018,1016,1014,27,9,5,23,10,39,0,1,Rain-Thunderstorm,146
7/23/2013,29,24,19,20,17,14,88,67,42,1015,1013,1012,26,11,10,26,10,,0.51,2,Rain-Thunderstorm,169
7/24/2013,27,21,15,15,14,12,94,68,39,1015,1014,1013,27,12,10,26,14,45,0,2,,237
7/25/2013,26,21,17,18,16,13,94,74,37,1014,1013,1012,23,11,4,24,13,,0,3,Rain,203
7/26/2013,27,20,14,15,13,10,94,63,29,1014,1012,1011,24,14,10,19,10,35,0,3,,228
7/27/2013,29,22,14,19,13,9,100,68,23,1011,1007,1002,26,12,6,24,8,,6.1,4,Rain-Thunderstorm,216
7/28/2013,24,19,14,16,14,12,100,73,39,1009,1007,1003,31,11,3,29,23,45,0.51,3,Rain,214
7/29/2013,24,20,16,16,14,12,100,77,40,1015,1011,1009,31,12,10,35,19,55,1.02,3,Rain-Thunderstorm,215
7/30/2013,22,18,15,18,16,14,100,88,68,1015,1013,1011,29,11,5,26,16,37,4.06,4,Rain,220
7/31/2013,24,20,17,18,16,13,94,79,61,1016,1015,1014,31,12,10,29,18,48,0,6,Rain,222
8/1/2013,34,25,16,19,17,14,100,62,28,1014,1009,1005,27,14,8,29,16,34,0,3,,164
8/2/2013,26,22,17,17,15,12,94,71,37,1010,1009,1008,27,12,10,26,16,45,3.05,4,Rain-Thunderstorm,213
8/3/2013,24,20,15,16,13,11,100,71,32,1019,1015,1010,31,12,10,32,19,39,0,2,Rain,218
8/4/2013,24,19,14,15,13,11,100,71,36,1020,1019,1017,31,12,10,26,16,42,0,2,,201
8/5/2013,23,19,16,16,14,12,95,78,43,1017,1012,1008,31,12,5,29,13,45,10.92,3,Rain,194
8/6/2013,22,17,12,14,11,8,94,65,31,1017,1016,1013,31,14,10,16,10,,0.25,2,,273
8/7/2013,23,19,14,13,10,7,88,58,29,1017,1014,1013,31,17,10,19,10,,0,1,,49
8/8/2013,25,19,12,13,10,7,82,57,27,1020,1019,1017,31,15,10,24,8,,0,1,,260
8/9/2013,24,20,16,17,12,8,100,64,31,1022,1019,1017,21,10,6,24,16,42,0.51,4,Rain,265
8/10/2013,23,18,13,10,8,6,77,54,30,1023,1022,1021,31,17,10,24,11,39,0,1,,280
8/11/2013,24,20,16,14,11,7,77,57,28,1021,1018,1016,29,13,10,29,16,,0,2,Rain,263
8/12/2013,21,17,13,11,8,5,88,58,29,1019,1017,1016,31,14,10,26,13,,0,1,,282
8/13/2013,21,16,11,13,10,6,88,69,32,1023,1022,1019,31,12,10,24,13,,0.25,2,Rain,282
8/14/2013,23,17,11,16,12,11,94,76,39,1024,1023,1021,31,11,5,26,10,35,0.76,4,Rain,238
8/15/2013,24,20,16,18,16,14,100,80,55,1021,1019,1016,11,9,5,32,16,52,0,4,Rain,221
8/16/2013,23,20,17,17,16,14,94,83,62,1016,1015,1014,31,12,9,23,16,,0.76,3,Rain,214
8/17/2013,21,17,14,16,14,12,94,80,51,1016,1012,1007,31,12,10,34,16,53,0,4,Rain,224
8/18/2013,24,20,16,17,13,10,94,69,40,1013,1010,1007,31,12,10,27,19,37,0,2,Rain,243
8/19/2013,23,18,12,11,9,7,88,58,30,1027,1020,1013,31,13,10,19,13,,0,3,,297
8/20/2013,24,18,12,12,9,7,88,58,27,1028,1027,1026,31,16,10,21,8,34,0,3,,250
8/21/2013,28,20,12,14,11,9,88,59,23,1027,1024,1021,31,17,10,16,10,,0.76,1,Rain,234
8/22/2013,24,20,16,18,17,15,100,85,63,1022,1020,1018,31,11,5,16,8,,0.51,2,Rain,126
8/23/2013,27,21,16,16,14,11,100,68,32,1018,1014,1011,23,8,4,21,14,,0,1,,108
8/24/2013,20,18,15,17,16,12,94,85,73,1012,1011,1010,26,7,2,16,10,,5.08,5,Rain,309
8/25/2013,24,19,13,17,14,11,94,76,43,1018,1013,1010,31,11,6,23,13,,0.76,4,Rain,17
8/26/2013,26,20,14,16,13,9,94,66,31,1020,1018,1017,31,11,5,16,10,,0,4,,48
8/27/2013,23,18,12,13,10,6,100,62,27,1020,1019,1018,31,11,0,13,6,,0,3,Fog,360
8/28/2013,24,18,12,12,11,8,100,60,26,1024,1022,1020,31,14,2,13,6,37,0,3,Fog,352
8/29/2013,24,19,14,14,12,10,88,66,32,1023,1022,1020,31,11,5,21,10,,0,1,,263
8/30/2013,25,20,15,15,14,12,94,70,37,1021,1020,1018,31,12,10,32,14,45,0,2,,249
8/31/2013,21,18,14,15,8,3,94,55,24,1030,1025,1020,31,14,10,16,11,,0,1,,334
9/1/2013,22,16,9,11,8,5,82,59,30,1031,1029,1027,31,21,10,26,11,,0,,,277
9/2/2013,26,19,11,14,12,10,88,66,37,1028,1027,1026,31,12,10,23,14,,0,1,,281
9/3/2013,26,20,14,15,14,12,100,72,34,1028,1027,1025,31,12,10,11,6,27,0,4,,254
9/4/2013,28,21,13,16,13,10,100,64,24,1025,1021,1016,31,12,8,19,6,,0,1,Fog,146
9/5/2013,29,22,14,16,13,8,94,62,25,1016,1011,1008,31,8,3,16,6,,0,,,310
9/6/2013,18,16,13,15,12,8,94,76,48,1011,1008,1007,31,12,7,23,11,26,1.02,4,Rain,250
9/7/2013,19,15,11,10,9,7,88,69,37,1018,1014,1010,10,10,10,26,14,,0.25,1,Rain,190
9/8/2013,18,13,8,11,9,6,100,81,45,1019,1018,1017,31,11,6,32,10,,3.05,1,Rain,198
