AEDT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
1/11/2013,31,26,20,21,18,16,78,60,38,1011,1007,1003,19,12,10,42,16,,0,4,,27
1/12/2013,31,26,21,21,19,15,83,70,35,1013,1007,1003,26,12,10,42,16,50,0,6,Rain,187
1/13/2013,23,21,18,20,18,16,100,80,58,1013,1010,1008,19,9,3,47,19,,8.89,6,Rain-Thunderstorm,161
1/14/2013,21,19,17,16,13,10,88,68,43,1021,1016,1011,31,12,7,47,29,,0.25,4,Rain,182
1/15/2013,25,21,18,16,12,9,68,54,35,1021,1018,1015,31,13,10,32,21,,0,2,,117
1/16/2013,28,23,18,20,17,15,88,64,36,1015,1013,1011,31,17,10,32,16,,0,4,,60
1/17/2013,29,25,21,21,19,16,94,72,39,1014,1010,1006,26,12,10,39,21,47,0,2,,91
1/18/2013,46,33,21,21,17,9,88,53,6,1008,1002,996,26,12,5,64,18,85,0,3,Rain-Thunderstorm,336
1/19/2013,22,21,20,19,16,14,83,70,57,1016,1013,1008,18,11,9,35,29,48,0.25,6,Rain,175
1/20/2013,24,22,19,20,17,13,100,72,44,1017,1016,1015,26,11,2,29,21,,1.02,7,Rain,147
1/21/2013,27,23,19,20,18,14,94,71,39,1016,1014,1011,26,12,10,32,14,,0,5,,26
1/22/2013,32,27,21,21,19,15,94,68,38,1012,1009,1006,26,13,6,48,18,58,0.25,5,Rain-Thunderstorm,18
1/23/2013,23,22,21,20,18,17,94,78,62,1018,1014,1011,26,11,8,50,40,55,0,6,,189
1/24/2013,26,23,21,22,19,17,88,77,59,1018,1016,1013,26,12,10,34,26,,0.25,3,,163
1/25/2013,30,26,22,22,20,18,88,67,43,1014,1011,1009,31,13,10,40,16,,0,2,Rain,35
1/26/2013,30,27,23,22,21,19,89,69,47,1013,1011,1008,26,11,10,48,26,69,0,5,,41
1/27/2013,26,23,20,22,20,19,100,88,68,1011,1009,1007,31,9,1,32,21,,12.95,6,Rain,354
1/28/2013,24,22,20,22,20,17,94,88,81,1010,1008,1006,19,6,2,42,24,61,39.88,7,Rain,50
1/29/2013,26,22,19,22,19,17,94,84,60,1010,1003,999,26,8,2,47,31,63,0.51,6,Rain,97
1/30/2013,26,23,20,19,17,15,83,70,48,1015,1013,1010,26,11,10,26,19,,0,4,,142
1/31/2013,30,26,22,21,19,18,83,66,45,1015,1010,1005,31,12,10,42,19,61,0,3,,25
2/1/2013,24,21,18,22,18,14,94,83,61,1008,1006,1003,14,9,3,60,29,77,22.1,4,Rain-Thunderstorm,170
2/2/2013,20,17,14,17,13,10,100,78,48,1014,1010,1006,19,8,3,52,42,72,0.51,6,Rain,208
2/3/2013,21,18,15,17,13,7,83,71,47,1019,1014,1012,26,11,8,37,26,52,0.76,5,Rain,216
2/4/2013,23,20,17,17,16,14,83,71,51,1024,1021,1017,31,12,10,32,21,,0.25,3,Rain,207
2/5/2013,25,21,17,17,15,13,83,65,41,1025,1023,1021,31,13,10,27,16,,0,3,Rain,352
2/6/2013,27,23,19,18,14,10,88,58,32,1023,1020,1017,31,12,9,34,16,,0,3,Rain,30
2/7/2013,29,24,19,16,14,11,73,53,24,1019,1016,1014,31,21,10,42,19,55,0,1,,9
2/8/2013,31,26,20,18,16,11,78,54,22,1017,1016,1014,31,26,19,45,24,55,0,,,25
2/9/2013,29,26,22,20,18,16,78,63,37,1017,1014,1011,31,23,10,39,23,,0,6,,30
2/10/2013,28,24,20,21,19,18,94,81,60,1020,1015,1011,26,10,4,47,19,48,5.08,3,Rain-Thunderstorm,161
2/11/2013,22,20,19,19,18,16,95,84,61,1020,1019,1016,19,11,5,39,31,52,0,6,Rain,185
2/12/2013,23,21,19,19,17,14,100,81,49,1023,1020,1018,31,9,4,27,19,,0,6,Rain,167
2/13/2013,22,20,19,18,16,14,94,74,61,1024,1022,1021,31,12,4,34,23,,2.03,6,Rain,176
2/14/2013,26,21,17,17,16,14,88,67,44,1023,1021,1019,31,13,10,27,10,,0.25,2,,41
2/15/2013,25,22,19,19,17,13,94,74,39,1022,1021,1019,31,11,4,27,13,,0.25,4,Rain,127
2/16/2013,23,21,18,20,18,15,94,81,63,1022,1021,1020,31,10,2,32,14,34,2.03,5,Rain,189
2/17/2013,26,22,19,19,15,12,94,65,33,1022,1021,1019,31,12,8,23,13,,0.25,3,Rain,127
2/18/2013,27,22,18,18,16,13,88,64,33,1020,1018,1016,31,12,6,32,14,,0,3,Rain,45
2/19/2013,28,24,20,20,18,16,83,67,40,1017,1015,1012,31,12,9,29,13,,0,1,Rain-Thunderstorm,26
2/20/2013,28,24,21,21,19,18,94,72,48,1018,1016,1014,31,12,5,24,14,,0.76,2,Rain,144
2/21/2013,27,24,22,19,17,16,83,64,45,1020,1017,1016,26,11,9,27,19,,0,2,,124
2/22/2013,27,24,22,18,17,15,73,60,44,1020,1017,1016,26,12,10,42,32,58,0,6,Rain,124
2/23/2013,24,22,19,22,20,16,94,84,61,1017,1013,1010,16,7,1,61,40,71,13.97,7,Rain,108
2/24/2013,28,24,21,22,22,21,100,81,66,1015,1011,1008,14,9,1,64,40,90,0,6,Rain-Thunderstorm,36
2/25/2013,30,27,23,22,21,20,85,73,51,1018,1015,1013,26,11,9,45,26,50,0,5,,33
2/26/2013,29,26,22,21,19,18,83,69,46,1019,1017,1015,26,11,10,42,29,60,0,6,,34
2/27/2013,29,26,22,19,18,16,83,64,34,1016,1013,1010,26,15,10,47,26,58,0,6,,32
2/28/2013,30,23,17,19,18,15,94,80,35,1012,1009,1007,26,9,3,52,23,71,6.1,6,Rain,162
3/1/2013,21,18,16,18,16,10,94,79,44,1019,1015,1010,19,7,3,48,40,66,12.95,7,Rain,165
3/2/2013,22,19,17,17,14,9,88,70,41,1022,1020,1018,26,9,2,47,37,63,2.03,6,Rain,157
3/3/2013,26,21,17,17,15,13,78,61,43,1022,1021,1019,26,11,9,39,32,,0.25,5,Rain,132
3/4/2013,26,22,19,18,14,11,88,58,34,1023,1021,1020,31,11,6,27,23,,0,4,Rain,99
3/5/2013,28,24,20,17,14,11,69,54,28,1022,1021,1019,31,13,10,32,19,,0,4,,71
3/6/2013,28,23,19,18,16,13,83,60,33,1021,1019,1017,31,12,9,35,16,,0,4,Rain,18
3/7/2013,29,24,19,18,16,14,83,59,33,1021,1019,1016,31,14,10,35,18,,0,1,,11
3/8/2013,26,23,20,17,16,14,83,60,37,1022,1021,1019,26,11,10,29,14,,0,4,,34
3/9/2013,29,25,21,18,17,13,78,59,33,1022,1020,1018,31,12,9,35,16,,0,5,Rain,32
3/10/2013,29,24,19,18,16,12,83,58,27,1020,1018,1016,31,13,10,32,18,,0,4,,22
3/11/2013,27,23,21,20,17,13,88,65,33,1022,1020,1018,31,12,10,35,13,,0.25,3,Rain,67
3/12/2013,27,24,21,19,17,12,88,64,33,1021,1019,1016,31,12,10,27,13,,0,3,Rain,9
3/13/2013,29,24,19,17,16,12,83,60,26,1017,1012,1008,31,16,10,40,18,58,0,1,,4
3/14/2013,23,22,21,19,18,16,88,77,57,1015,1011,1009,31,11,7,37,19,55,2.03,6,Rain,196
3/15/2013,23,21,19,19,18,17,94,79,65,1017,1015,1014,26,11,7,37,29,50,0,6,Rain,187
3/16/2013,29,24,20,20,18,16,83,69,39,1017,1011,1007,26,12,10,32,11,,0.51,4,,10
3/17/2013,23,21,18,21,12,8,94,58,36,1019,1014,1008,31,12,6,53,29,72,0,2,Rain,201
3/18/2013,22,18,13,13,10,8,72,55,34,1023,1020,1018,31,13,10,47,27,58,0,2,,192
3/19/2013,23,19,14,13,11,8,72,57,30,1026,1023,1022,31,13,10,21,14,,0,1,,135
3/20/2013,25,20,16,16,14,11,88,62,37,1025,1023,1021,31,13,6,32,14,,0.25,2,Rain,17
3/21/2013,28,23,18,19,16,13,78,59,30,1022,1016,1013,31,14,10,42,23,58,0,2,,21
3/22/2013,33,28,22,21,16,15,83,51,24,1013,1012,1010,31,15,3,45,26,69,5.08,6,Rain-Hail-Thunderstorm,351
3/23/2013,27,23,21,21,18,15,94,71,45,1017,1015,1013,26,13,10,27,13,,0,3,Rain,96
3/24/2013,30,26,21,21,19,17,88,68,37,1017,1014,1010,31,12,10,27,11,,0,3,,88
3/25/2013,26,22,18,21,17,10,88,68,42,1019,1017,1015,31,13,10,27,13,,0,2,,200
3/26/2013,28,24,21,21,19,18,88,72,51,1020,1017,1015,26,12,10,34,14,,0,5,,6
3/27/2013,29,25,21,20,19,19,94,70,45,1019,1017,1014,26,13,10,39,18,53,0,1,,23
3/28/2013,34,28,21,20,18,13,88,62,20,1016,1014,1011,31,14,6,48,18,52,5.08,8,Rain,352
3/29/2013,22,19,17,20,11,8,88,54,36,1020,1017,1013,31,13,10,42,24,53,0,4,Rain,193
3/30/2013,25,20,15,15,11,8,72,53,27,1019,1015,1011,31,15,10,32,14,,0,2,,360
3/31/2013,24,21,18,15,13,8,83,58,27,1016,1012,1009,31,15,6,32,18,,4.06,3,Rain,237
4/1/2013,23,20,17,17,16,15,94,76,55,1018,1016,1015,26,12,5,27,14,,0,4,Rain,187
4/2/2013,24,20,16,16,13,9,88,61,32,1017,1015,1013,31,14,10,26,16,40,0,2,,214
4/3/2013,21,18,16,17,15,13,100,81,51,1025,1021,1017,31,9,1,47,23,,26.92,5,Rain-Thunderstorm,175
4/4/2013,21,18,15,17,16,13,100,87,51,1030,1027,1024,18,7,2,34,16,,12.95,7,Rain,261
4/5/2013,22,19,16,16,14,11,94,74,51,1031,1029,1028,26,11,7,29,13,,7.87,6,Rain,280
4/6/2013,21,18,16,16,14,12,94,78,54,1029,1026,1024,31,10,5,27,13,,0.76,4,Fog-Rain,340
4/7/2013,22,19,15,16,14,13,94,75,51,1025,1023,1021,31,12,7,19,11,,2.03,2,Rain-Thunderstorm,331
4/8/2013,23,19,14,15,14,13,94,70,48,1026,1024,1022,31,12,10,16,11,,0,3,,152
4/9/2013,21,18,15,17,15,13,94,80,54,1027,1025,1023,31,12,5,34,11,,2.03,2,Rain,327
4/10/2013,25,20,14,15,13,12,88,65,34,1025,1023,1021,26,13,10,26,13,,0,2,,354
4/11/2013,26,20,15,15,13,9,88,61,26,1025,1022,1021,31,16,10,23,13,,0,1,,358
4/12/2013,26,21,16,17,14,9,83,64,31,1026,1024,1022,31,13,10,26,13,,0,2,,3
4/13/2013,26,21,16,16,14,8,88,62,22,1023,1019,1015,31,14,10,34,14,,0,1,,355
4/14/2013,28,22,16,16,14,9,88,60,25,1015,1012,1010,31,27,10,21,11,,0,1,,359
4/15/2013,27,22,17,20,15,11,94,70,30,1012,1009,1007,31,13,5,34,13,52,7.87,4,Rain-Thunderstorm,262
4/16/2013,20,18,16,18,16,13,94,83,70,1016,1013,1011,26,11,6,35,27,53,0,5,Rain,207
4/17/2013,21,17,13,16,14,12,94,76,55,1017,1015,1014,31,12,2,26,14,,11.94,3,Rain,223
4/18/2013,22,19,16,16,14,13,88,74,55,1015,1013,1012,31,12,10,35,14,61,0,3,Rain-Thunderstorm,249
4/19/2013,19,16,13,14,7,3,77,52,30,1015,1013,1012,31,12,7,50,32,72,3.05,4,Rain,218
4/20/2013,19,16,12,15,13,10,100,82,46,1017,1013,1011,26,9,1,53,37,69,3.05,6,Rain,204
4/21/2013,19,14,11,12,10,8,88,68,47,1016,1014,1011,31,13,10,24,18,,0,2,Rain,250
4/22/2013,24,19,14,15,10,6,88,59,21,1011,1009,1006,31,19,10,24,13,,0,7,Rain,298
4/23/2013,23,18,12,12,8,6,77,52,26,1016,1012,1010,31,31,31,27,14,50,0,,,270
4/24/2013,22,17,12,12,8,4,72,53,21,1020,1017,1015,31,15,10,26,14,,0,1,,258
4/25/2013,21,17,13,11,7,3,65,48,31,1022,1020,1019,31,19,10,27,16,,0,1,,303
4/26/2013,27,19,12,14,9,6,77,53,19,1023,1021,1018,31,26,26,26,16,40,0,,,309
4/27/2013,26,19,13,13,11,7,82,57,30,1022,1019,1017,31,29,26,24,11,,0,,,346
4/28/2013,29,21,14,15,8,3,82,47,11,1019,1017,1015,31,28,26,29,13,,0,,,316
4/29/2013,23,19,14,19,14,7,94,69,38,1025,1021,1018,26,20,10,21,13,,0,6,,191
4/30/2013,20,19,18,18,17,16,94,83,71,1026,1023,1021,26,11,10,29,18,,0,6,Rain,188
5/1/2013,24,20,16,18,16,12,94,78,48,1022,1017,1014,26,11,5,34,14,,0,4,,248
5/2/2013,18,16,13,13,9,3,88,61,38,1028,1024,1019,31,12,7,40,27,53,0,4,Rain,206
5/3/2013,23,17,11,12,9,7,82,58,27,1027,1023,1017,31,16,10,26,14,,0,1,,341
5/4/2013,24,18,13,14,8,2,77,53,20,1024,1018,1015,31,13,9,42,18,61,0,5,,229
5/5/2013,18,15,12,8,7,4,67,52,31,1025,1023,1022,31,13,10,32,23,34,0,3,,206
5/6/2013,17,13,10,13,9,6,82,69,51,1027,1025,1024,31,13,10,29,18,47,0,3,,219
5/7/2013,20,16,12,13,11,9,88,71,46,1030,1027,1026,31,12,10,23,14,,0,3,,200
5/8/2013,22,17,12,14,12,8,88,69,32,1031,1029,1027,31,13,10,19,11,,0,4,Rain,347
5/9/2013,24,18,12,14,12,9,94,68,30,1031,1029,1027,31,14,10,16,11,,0,1,,339
5/10/2013,20,16,12,16,13,9,94,76,42,1031,1029,1028,26,12,10,19,13,,0,1,,262
5/11/2013,21,17,13,17,13,11,94,78,57,1031,1029,1027,26,11,6,29,13,,0,3,Rain,2
5/12/2013,23,18,13,16,13,11,94,75,39,1028,1025,1022,31,10,0,24,11,,0,3,Fog,353
5/13/2013,23,18,13,15,12,10,94,66,37,1021,1016,1012,26,16,10,24,13,,0,7,Rain,330
5/14/2013,19,16,12,13,6,1,82,51,28,1014,1012,1011,31,11,10,34,16,42,0,5,Rain,241
5/15/2013,22,16,9,6,3,1,66,44,16,1013,1011,1009,31,13,10,39,19,47,0,1,,309
5/16/2013,21,17,13,8,4,2,59,41,19,1011,1009,1007,31,11,10,39,19,,0,1,Rain,311
5/17/2013,20,16,11,4,2,0,58,41,19,1014,1011,1009,31,11,10,45,26,61,0,1,,274
5/18/2013,20,14,9,5,3,0,71,45,18,1015,1013,1011,31,14,10,35,21,50,0,1,,262
5/19/2013,20,14,8,3,2,-1,62,42,15,1017,1015,1014,31,14,10,27,21,,0,2,,273
5/20/2013,19,14,9,5,3,2,66,47,24,1019,1016,1014,31,13,10,32,21,53,0,4,,279
5/21/2013,21,15,9,12,7,4,76,56,22,1016,1014,1012,31,15,10,35,16,58,0,4,Rain,259
5/22/2013,17,12,8,12,8,5,94,76,48,1015,1012,1010,31,10,2,26,14,,36.07,6,Rain,282
5/23/2013,19,14,11,13,11,8,95,77,44,1017,1013,1010,19,10,5,47,23,53,5.08,5,Rain-Thunderstorm,169
5/24/2013,19,16,13,13,12,6,94,77,43,1021,1019,1016,26,10,3,39,32,58,8.89,5,Rain,193
5/25/2013,18,14,11,13,10,8,100,73,45,1024,1022,1021,31,12,6,24,16,,0,2,Rain,257
5/26/2013,20,14,8,12,8,4,88,65,31,1026,1024,1023,31,14,10,19,13,,0,1,,295
5/27/2013,18,14,11,14,11,6,94,75,55,1030,1028,1024,26,11,5,35,18,,6.1,4,Rain,263
5/28/2013,20,16,12,14,13,9,100,84,45,1033,1031,1030,19,7,0,26,11,,0,6,Fog-Rain,326
5/29/2013,22,17,12,13,12,11,100,78,41,1031,1029,1027,26,6,0,16,11,,0,3,Fog,340
5/30/2013,22,17,12,14,12,11,100,74,40,1029,1027,1025,26,8,0,23,13,,0,3,Fog,348
5/31/2013,25,18,12,15,12,7,94,69,24,1028,1025,1023,26,10,0,24,11,,0,2,Fog,343
6/1/2013,23,18,13,14,12,10,88,68,35,1023,1016,1010,26,12,10,35,18,50,5.08,7,Rain,343
6/2/2013,17,14,13,16,11,7,100,79,46,1016,1009,1005,26,8,1,63,31,80,17.02,6,Rain,229
6/3/2013,17,13,10,9,5,2,72,53,38,1023,1019,1017,31,13,10,39,27,55,0,3,,225
6/4/2013,19,14,11,12,8,3,88,62,40,1026,1024,1023,31,13,10,27,16,,0,3,,258
6/5/2013,21,16,11,12,10,8,88,73,50,1027,1024,1021,31,15,10,23,11,,0,6,,336
6/6/2013,21,17,13,13,10,7,88,63,32,1023,1021,1019,31,16,10,19,11,,0,7,Rain,331
6/7/2013,23,19,15,14,11,7,88,60,37,1026,1020,1017,31,18,10,35,16,48,0,5,Rain,309
6/8/2013,17,16,14,13,10,8,88,66,52,1031,1028,1026,26,12,10,34,23,,0,6,Rain,194
6/9/2013,20,16,11,13,10,8,88,68,38,1029,1026,1023,31,13,10,26,11,,0,5,,350
6/10/2013,21,16,10,14,11,9,100,84,43,1023,1020,1018,26,8,0,19,13,,0.51,4,Fog-Rain,317
6/11/2013,20,14,9,12,9,7,100,76,34,1021,1019,1017,31,8,0,16,13,,0,3,Fog,316
6/12/2013,16,13,10,14,11,8,94,86,62,1017,1012,1008,26,9,1,27,13,,6.1,5,Fog-Rain,320
6/13/2013,21,16,11,12,9,4,100,70,23,1008,1006,1003,31,6,0,29,16,,0.25,4,Fog,319
6/14/2013,20,15,10,8,6,5,82,54,28,1006,1004,1002,31,13,10,35,18,,0,4,Rain,306
6/15/2013,18,15,12,8,5,3,72,49,31,1014,1009,1006,31,12,8,40,26,60,0,5,Rain,247
6/16/2013,16,13,9,7,4,3,66,53,33,1015,1012,1010,31,12,10,32,24,,0,2,,253
6/17/2013,16,12,8,9,6,3,71,60,46,1011,1009,1007,31,12,10,35,21,48,0,5,,247
6/18/2013,17,12,8,10,7,4,94,66,35,1017,1013,1011,31,11,7,37,23,,9.91,3,Rain,232
6/19/2013,15,12,9,10,8,6,94,76,49,1024,1021,1017,26,10,4,45,26,64,3.05,5,Rain-Thunderstorm,229
6/20/2013,15,12,8,9,7,5,82,68,50,1024,1022,1020,31,12,10,34,23,,0,5,,238
6/21/2013,15,11,8,9,7,5,82,70,48,1022,1020,1019,31,12,9,27,16,,0,3,Rain,242
6/22/2013,13,10,7,11,8,5,94,86,72,1027,1024,1022,26,8,3,35,14,,49.02,4,Rain,254
6/23/2013,14,12,9,11,10,6,94,87,47,1029,1027,1025,19,9,1,40,23,50,43.94,5,Fog-Rain,194
6/24/2013,15,12,9,11,9,8,100,85,58,1025,1019,1013,26,9,3,34,21,,13.97,5,Rain-Thunderstorm,249
6/25/2013,16,13,10,13,11,9,100,88,70,1016,1015,1014,26,10,5,45,13,58,7.11,6,Fog-Rain,228
6/26/2013,19,16,12,14,12,10,94,74,48,1022,1019,1016,19,10,3,47,34,61,3.05,4,Rain,137
6/27/2013,20,17,13,13,11,8,94,70,42,1023,1022,1020,31,11,5,27,18,,2.03,6,Rain,106
6/28/2013,16,14,13,14,13,11,100,91,73,1025,1023,1021,26,8,2,26,11,,20.07,6,Rain-Thunderstorm,225
6/29/2013,15,14,13,13,12,10,100,89,74,1025,1024,1022,14,8,5,24,13,,32,6,Rain,151
6/30/2013,16,13,11,13,12,10,94,89,74,1026,1024,1023,31,9,3,32,16,48,7.11,5,Rain,225
7/1/2013,18,13,8,12,9,7,94,75,48,1025,1023,1021,31,13,10,16,11,,0.25,1,,326
7/2/2013,20,14,8,9,6,5,82,60,27,1025,1022,1020,31,15,10,16,14,,0,3,,315
7/3/2013,19,13,8,11,7,5,82,63,30,1024,1022,1019,31,14,10,19,14,,0,1,,358
7/4/2013,24,16,7,9,6,3,93,58,17,1019,1014,1011,31,22,10,26,14,,0,1,,319
7/5/2013,20,16,11,9,1,-9,67,38,8,1018,1011,1008,31,31,31,45,21,53,0,,,305
7/6/2013,18,13,7,1,-2,-4,62,36,13,1023,1019,1017,31,31,31,32,16,,0,,,310
7/7/2013,19,12,5,4,2,-2,70,46,22,1029,1026,1023,31,13,10,23,14,,0,1,,293
7/8/2013,18,12,7,7,4,2,81,58,25,1032,1030,1028,31,17,10,32,14,,0.76,2,,277
7/9/2013,14,11,9,10,8,6,94,78,59,1035,1033,1031,31,11,8,34,19,48,8.89,5,Rain,212
7/10/2013,16,12,9,11,9,7,94,80,61,1034,1032,1031,26,11,7,21,11,,0,4,Rain,270
7/11/2013,17,12,8,11,8,6,94,77,48,1035,1033,1032,31,11,7,16,11,,0.25,2,Fog,309
7/12/2013,20,14,8,12,8,6,94,72,31,1032,1029,1026,31,13,7,32,11,,0,1,Fog,309
7/13/2013,18,13,8,11,8,5,88,71,46,1029,1028,1026,31,13,10,26,13,,0,4,,315
7/14/2013,19,13,8,12,8,6,93,69,38,1029,1026,1024,31,11,8,32,14,,0.51,5,Rain,358
7/15/2013,21,17,13,14,12,9,88,71,39,1025,1023,1021,26,13,10,32,13,,0.51,6,Rain,344
7/16/2013,21,17,13,16,13,12,94,79,52,1025,1023,1021,26,11,7,26,11,,1.02,5,Rain-Thunderstorm,326
7/17/2013,22,17,12,15,12,11,94,72,45,1024,1022,1020,26,16,10,35,13,,0,3,,354
7/18/2013,23,18,13,14,12,11,88,70,39,1023,1020,1017,26,23,14,26,13,,0,,,356
7/19/2013,22,18,14,14,12,10,88,68,41,1017,1013,1010,31,13,10,37,19,,1.02,6,Rain,1
7/20/2013,21,17,12,12,5,-3,82,47,13,1012,1008,1004,31,14,5,40,21,55,0.25,2,Rain,327
7/21/2013,17,13,9,-1,-4,-8,46,31,9,1017,1014,1012,31,17,10,37,24,53,0,1,,318
7/22/2013,18,12,7,2,-2,-8,66,36,9,1020,1017,1016,31,14,10,35,16,50,0,1,,313
7/23/2013,17,12,7,4,1,-1,62,47,23,1022,1019,1017,31,13,10,34,19,,0,3,Rain,278
7/24/2013,15,12,10,7,4,3,66,53,41,1029,1026,1022,26,12,10,47,29,60,0,4,,222
7/25/2013,19,13,7,7,4,0,81,54,20,1030,1028,1026,26,15,10,21,13,,0,2,,341
7/26/2013,21,14,8,10,5,-1,82,59,17,1027,1025,1023,26,21,13,23,13,35,0,,,284
7/27/2013,19,13,7,11,6,2,88,61,31,1031,1029,1027,31,14,10,21,14,,0,1,,350
7/28/2013,20,14,8,11,8,6,88,65,37,1030,1027,1024,31,23,11,27,13,,0,,,356
7/29/2013,23,17,10,12,8,5,82,55,22,1025,1022,1020,31,26,19,23,13,,0,,,355
7/30/2013,20,16,11,13,9,7,94,65,34,1021,1019,1017,31,12,2,42,14,,9.91,5,Rain-Thunderstorm,252
7/31/2013,16,14,11,12,11,8,94,78,61,1024,1022,1021,26,11,5,37,27,52,0,4,Rain,203
8/1/2013,17,12,8,10,7,5,82,68,39,1023,1021,1019,31,13,10,16,13,,0,1,,306
8/2/2013,21,14,8,8,4,-1,87,55,16,1020,1015,1012,31,18,10,27,13,,0,6,,314
8/3/2013,19,15,11,4,1,-2,62,37,14,1016,1014,1011,31,31,31,32,16,47,0,,,279
8/4/2013,19,14,11,7,1,-4,55,36,15,1017,1013,1011,31,22,10,34,18,63,0,3,,305
8/5/2013,21,14,9,2,1,0,58,37,17,1017,1015,1013,31,16,10,32,19,,0,1,,306
8/6/2013,24,18,11,10,3,0,72,40,12,1015,1011,1007,31,24,10,48,21,60,0.51,3,,314
8/7/2013,17,13,11,10,6,1,82,56,26,1014,1011,1008,26,15,10,32,18,39,4.06,7,Rain,237
8/8/2013,13,11,9,10,8,4,94,79,50,1016,1010,1005,26,10,5,50,23,60,3.05,5,Fog-Rain,249
8/9/2013,19,13,7,5,3,-1,71,46,20,1019,1015,1013,31,17,10,24,16,,0,3,Rain,290
8/10/2013,24,17,11,12,4,0,77,44,15,1016,1014,1013,31,29,26,26,13,,0,,,278
8/11/2013,22,15,8,8,4,-4,66,44,10,1018,1015,1011,31,24,10,24,14,,0,5,,312
8/12/2013,26,18,11,9,3,-7,77,42,11,1011,1007,1001,31,19,10,63,21,95,0,1,,304
8/13/2013,22,16,9,3,-2,-6,48,29,12,1015,1013,1011,31,14,10,32,14,,0,1,,322
8/14/2013,24,17,9,4,-2,-6,58,26,6,1014,1010,1006,31,29,26,39,16,55,0,,,335
8/15/2013,17,13,10,5,1,-3,62,40,17,1023,1018,1009,31,31,31,39,26,55,0,,,225
8/16/2013,21,14,7,11,4,-7,76,49,8,1023,1019,1013,31,16,10,37,18,,0,2,,359
8/17/2013,25,19,13,9,3,-4,72,35,9,1014,1009,1006,31,27,26,40,23,60,0,,,321
8/18/2013,23,16,8,3,-2,-6,62,27,9,1016,1014,1011,31,31,31,32,16,47,0,,,330
8/19/2013,22,16,10,7,-1,-6,49,30,9,1012,1009,1007,31,25,10,52,24,66,0,,,296
8/20/2013,16,11,7,-1,-4,-7,53,33,11,1015,1013,1011,31,31,31,39,29,58,0,,,265
8/21/2013,17,12,7,1,-1,-3,61,40,18,1016,1015,1013,31,14,10,34,24,52,0,1,,266
8/22/2013,19,12,6,3,0,-3,71,40,14,1015,1012,1009,31,31,31,35,18,,0,,,331
8/23/2013,19,14,11,5,3,1,54,38,19,1014,1010,1007,31,20,10,42,21,61,0,6,,305
8/24/2013,20,17,13,12,7,4,82,52,30,1024,1019,1014,31,30,26,32,23,39,0,,,215
8/25/2013,22,16,9,13,8,3,88,62,20,1024,1022,1020,31,25,19,24,11,,0,,,319
8/26/2013,20,16,12,13,7,3,88,53,30,1025,1022,1020,31,16,10,24,16,,0,3,,230
8/27/2013,19,16,12,14,9,5,94,65,34,1022,1020,1018,31,14,10,23,16,,0,2,,229
8/28/2013,20,16,12,14,11,6,94,69,29,1024,1021,1018,31,12,9,58,19,,0,2,,249
8/29/2013,22,17,11,15,11,8,88,65,35,1024,1021,1016,31,12,10,40,18,60,0,5,,3
8/30/2013,27,22,17,14,9,0,77,49,9,1017,1014,1011,19,15,10,32,19,,0,6,Rain,16
8/31/2013,22,18,15,13,8,4,82,52,22,1025,1021,1017,31,15,10,26,14,,0,6,,214
9/1/2013,23,17,11,13,9,6,82,59,28,1030,1027,1025,31,14,8,27,13,,0,1,,6
9/2/2013,23,18,12,13,11,6,88,63,24,1032,1030,1028,31,25,14,23,11,,0,,,360
9/3/2013,23,17,12,14,11,9,88,64,36,1034,1032,1031,31,16,10,26,11,,0,2,,355
9/4/2013,23,18,13,13,11,5,88,62,24,1033,1030,1027,31,18,10,37,13,,0,1,,359
9/5/2013,29,21,12,16,11,6,88,57,16,1029,1025,1022,31,23,14,21,11,,0,,,335
9/6/2013,22,19,16,17,14,10,94,74,49,1027,1024,1022,26,12,9,26,14,,0,6,Fog,153
9/7/2013,32,23,16,18,14,0,94,73,13,1023,1021,1017,26,10,8,34,14,48,0,4,,228
9/8/2013,19,18,17,16,14,13,88,78,67,1026,1024,1022,26,11,10,39,24,,0,6,Rain,154
9/9/2013,25,20,16,16,15,12,94,69,38,1024,1017,1009,26,13,10,27,14,,0,4,,4
9/10/2013,33,26,18,20,4,-7,55,27,4,1008,1004,1000,26,20,8,58,32,72,0,,,309
9/11/2013,25,19,13,8,1,-12,55,30,6,1015,1010,1008,31,26,26,40,24,58,0,,,264
9/12/2013,24,18,11,11,4,-1,82,43,11,1019,1014,1010,31,15,10,61,23,80,0,2,,250
9/13/2013,18,13,9,10,7,4,77,58,33,1022,1019,1016,31,12,10,35,24,,0.51,6,Rain,166
9/14/2013,20,17,14,14,13,9,94,74,47,1016,1012,1009,31,11,5,40,26,35,0,3,Rain-Thunderstorm,219
9/15/2013,19,16,12,14,11,8,94,72,46,1019,1017,1015,31,11,6,23,16,,0.25,5,Rain,133
9/16/2013,18,17,15,16,14,9,100,83,47,1017,1011,1001,31,7,1,55,19,77,35.05,6,Rain,34
